,scan_time,line_id,model,glass_type,recipe_id,glass_id,pic_name,x,y,predict_code,judge_code,mark,hour,dayhour,day,year,month,season,week,yearmonth,defect_count,defect_size,open_status,ai_code_1,ai_code_2,ai_code_3,ai_code_4,ai_code_5,gray_name,ip_num,first_code,chip_name,defect_seq,pi_time,pi_hour,pic_path,recipe_comment
310,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_10_38_2511151405.JPG,1758667,578589,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,SSIU_Polymer,2025-11-15 10:58:56,,,,CCDImage\IP02\0049,,,AL5H1B1MXFB,10,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
311,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_12_68_2511151405.JPG,1639215,1345433,!,!,,,,2025-11-15 14:05:49,,,,,,72,80,,NPI_TFT,2025-11-15 10:58:56,,,,CCDImage\IP04\0018,,,AL5H1B1MXFC,12,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
312,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_13_67_2511151405.JPG,1639095,1345510,!,!,,,,2025-11-15 14:05:49,,,,,,72,37,,NPI_TFT,2025-11-15 10:58:56,,,,CCDImage\IP04\0021,,,AL5H1B1MXFC,13,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
313,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_14_31_2511151405.JPG,1360697,221064,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP01\0017,,,AL5H1B1MXFD,14,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
314,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_15_32_2511151405.JPG,1358946,402372,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP02\0030,,,AL5H1B1MXFD,15,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
315,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_16_49_2511151405.JPG,1418610,712525,!,!,,,,2025-11-15 14:05:49,,,,,,72,30,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP02\0039,,,AL5H1B1MXFE,16,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
316,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_17_53_2511151405.JPG,1244333,924659,!,!,,,,2025-11-15 14:05:49,,,,,,72,24,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP03\0042,,,AL5H1B1MXFE,17,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
317,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_2_41_2511151405.JPG,1655993,234802,!,!,,,,2025-11-15 14:05:49,,,,,,72,24,,Not_Found,2025-11-15 10:58:56,,,,CCDImage\IP01\0020,,,AL5H1B1MXFA,2,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
318,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_22_52_2511151405.JPG,1390884,1048864,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP03\0043,,,AL5H1B1MXFF,22,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
319,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_23_66_2511151405.JPG,1271302,1418034,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,NPI_TFT,2025-11-15 10:58:56,,,,CCDImage\IP04\0016,,,AL5H1B1MXFF,23,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
320,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_24_30_2511151405.JPG,1207599,64804,!,!,,,,2025-11-15 14:05:49,,,,,,72,24,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP01\0014,,,AL5H1B1MXFG,24,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
321,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_25_43_2511151405.JPG,1118106,467183,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP02\0043,,,AL5H1B1MXFG,25,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
322,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_28_44_2511151405.JPG,1141688,654081,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP02\0056,,,AL5H1B1MXFH,28,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
323,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_29_56_2511151405.JPG,980612,824390,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP03\0037,,,AL5H1B1MXFH,29,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
324,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_30_55_2511151405.JPG,1011852,847369,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP03\0039,,,AL5H1B1MXFH,30,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
325,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_33_63_2511151405.JPG,973659,1298162,!,!,,,,2025-11-15 14:05:49,,,,,,72,30,,NPI_TFT,2025-11-15 10:58:56,,,,CCDImage\IP04\0023,,,AL5H1B1MXFJ,33,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
326,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_34_65_2511151405.JPG,1111549,1119175,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,NPI_TFT,2025-11-15 10:58:56,,,,CCDImage\IP03\0045,,,AL5H1B1MXFJ,34,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
327,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_35_64_2511151405.JPG,1040170,1147193,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,PI_Gel,2025-11-15 10:58:56,,,,CCDImage\IP04\0015,,,AL5H1B1MXFJ,35,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
328,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_36_20_2511151405.JPG,656390,264067,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,PI_Gel,2025-11-15 10:58:56,,,,CCDImage\IP01\0025,,,AL5H1B1MXFK,36,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
329,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_37_25_2511151405.JPG,795832,448534,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP02\0032,,,AL5H1B1MXFK,37,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
330,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_39_23_2511151405.JPG,683140,413848,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP02\0036,,,AL5H1B1MXFK,39,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
331,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_4_37_2511151405.JPG,1683269,515910,!,!,,,,2025-11-15 14:05:49,,,,,,72,24,,PI_Gel,2025-11-15 10:58:56,,,,CCDImage\IP02\0047,,,AL5H1B1MXFB,4,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
332,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_41_24_2511151405.JPG,695146,454566,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,NPI_TFT,2025-11-15 10:58:56,,,,CCDImage\IP02\0045,,,AL5H1B1MXFK,41,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
333,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_42_58_2511151405.JPG,786947,786878,!,!,,,,2025-11-15 14:05:49,,,,,,72,37,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP03\0036,,,AL5H1B1MXFL,42,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
334,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_43_57_2511151405.JPG,881518,719478,!,!,,,,2025-11-15 14:05:49,,,,,,72,24,,PI_Gel,2025-11-15 10:58:56,,,,CCDImage\IP02\0054,,,AL5H1B1MXFL,43,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
335,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_44_59_2511151405.JPG,720447,793065,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,PI_Gel,2025-11-15 10:58:56,,,,CCDImage\IP03\0027,,,AL5H1B1MXFL,44,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
336,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_45_60_2511151405.JPG,711422,766331,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP03\0033,,,AL5H1B1MXFL,45,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
337,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_46_61_2511151405.JPG,861589,933632,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,Not_Found,2025-11-15 10:58:56,,,,CCDImage\IP03\0040,,,AL5H1B1MXFL,46,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
338,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_47_5_2511151405.JPG,683699,1056963,!,!,,,,2025-11-15 14:05:49,,,,,,72,37,,OP_Defect,2025-11-15 10:58:56,,,,CCDImage\IP03\0048,,,AL5H1B1MXFM,47,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
339,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_48_3_2511151405.JPG,720063,1175361,!,!,,,,2025-11-15 14:05:49,,,,,,72,24,,Polymer,2025-11-15 10:58:56,,,,CCDImage\IP04\0017,,,AL5H1B1MXFM,48,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
340,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_49_1_2511151405.JPG,743576,1436847,!,!,,,,2025-11-15 14:05:49,,,,,,72,24,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP04\0024,,,AL5H1B1MXFM,49,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
341,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_5_50_2511151405.JPG,1605959,760423,!,!,,,,2025-11-15 14:05:49,,,,,,72,24,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP03\0031,,,AL5H1B1MXFB,5,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
342,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_52_4_2511151405.JPG,676629,1066444,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,SSIU_Polymer,2025-11-15 10:58:56,,,,CCDImage\IP03\0049,,,AL5H1B1MXFM,52,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
343,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_53_19_2511151405.JPG,591578,260638,!,!,,,,2025-11-15 14:05:49,,,,,,72,24,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP01\0015,,,AL5H1B1MXFN,53,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
344,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_56_22_2511151405.JPG,511303,90592,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP01\0019,,,AL5H1B1MXFN,56,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
345,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_57_21_2511151405.JPG,547618,182330,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,Not_Found,2025-11-15 10:58:56,,,,CCDImage\IP01\0023,,,AL5H1B1MXFN,57,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
346,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_58_70_2511151405.JPG,552761,500724,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP02\0042,,,AL5H1B1MXFN,58,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
347,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_59_71_2511151405.JPG,561808,525321,!,!,,,,2025-11-15 14:05:49,,,,,,72,24,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP02\0037,,,AL5H1B1MXFP,59,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
348,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_60_72_2511151405.JPG,536315,947346,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP03\0028,,,AL5H1B1MXFP,60,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
349,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_61_6_2511151405.JPG,603348,1095349,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,PI_Gel,2025-11-15 10:58:56,,,,CCDImage\IP03\0034,,,AL5H1B1MXFQ,61,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
350,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_62_7_2511151405.JPG,491960,1216232,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP04\0014,,,AL5H1B1MXFQ,62,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
351,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_63_17_2511151405.JPG,75880,298597,!,!,,,,2025-11-15 14:05:49,,,,,,72,99,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP01\0021,,,AL5H1B1MXFR,63,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
352,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_64_16_2511151405.JPG,77146,341262,!,!,,,,2025-11-15 14:05:49,,,,,,72,68,,NPI_TFT,2025-11-15 10:58:56,,,,CCDImage\IP01\0024,,,AL5H1B1MXFR,64,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
353,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_65_15_2511151405.JPG,155754,405226,!,!,,,,2025-11-15 14:05:49,,,,,,72,37,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP02\0035,,,AL5H1B1MXFR,65,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
354,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_66_14_2511151405.JPG,160409,405601,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP02\0029,,,AL5H1B1MXFR,66,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
355,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_67_9_2511151405.JPG,268170,922945,!,!,,,,2025-11-15 14:05:49,,,,,,72,43,,Polymer,2025-11-15 10:58:56,,,,CCDImage\IP03\0046,,,AL5H1B1MXFS,67,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
356,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_68_12_2511151405.JPG,261223,713733,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP02\0057,,,AL5H1B1MXFS,68,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
357,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_69_13_2511151405.JPG,200115,640142,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,Polymer,2025-11-15 10:58:56,,,,CCDImage\IP02\0046,,,AL5H1B1MXFS,69,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
358,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_7_36_2511151405.JPG,1626168,526010,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP02\0053,,,AL5H1B1MXFB,7,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
359,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_70_10_2511151405.JPG,189710,780296,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP03\0030,,,AL5H1B1MXFS,70,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
360,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_71_11_2511151405.JPG,188157,751265,!,!,,,,2025-11-15 14:05:49,,,,,,72,12,,PI_Spot_NP,2025-11-15 10:58:56,,,,CCDImage\IP03\0035,,,AL5H1B1MXFS,71,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
361,2025-11-15 14:05:49,CAPIC200,G215HVN01,CF,608,AL5H1B1MXF,CaptureImage/CAPIT203_AL5H1B1MXF_72_8_2511151405.JPG,249800,1028846,!,!,,,,2025-11-15 14:05:49,,,,,,72,18,,SSIU_Polymer,2025-11-15 10:58:56,,,,CCDImage\IP03\0041,,,AL5H1B1MXFT,72,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXF/A/20251115140549/,
362,2025-11-15 14:09:11,CAPIC200,G215HVN01,CF,608,AL5H1B1MXV,CaptureImage/CAPIT203_AL5H1B1MXV_1_71_2511151409.JPG,1675414,238903,!,!,,,,2025-11-15 14:09:11,,,,,,95,43,,PI_Spot_NP,2025-11-15 10:58:00,,,,CCDImage\IP01\0037,,,AL5H1B1MXVA,1,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXV/A/20251115140911/,
363,2025-11-15 14:09:11,CAPIC200,G215HVN01,CF,608,AL5H1B1MXV,CaptureImage/CAPIT203_AL5H1B1MXV_11_64_2511151409.JPG,1734961,590291,!,!,,,,2025-11-15 14:09:11,,,,,,95,18,,PI_Spot_NP,2025-11-15 10:58:00,,,,CCDImage\IP02\0039,,,AL5H1B1MXVB,11,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXV/A/20251115140911/,
364,2025-11-15 14:09:11,CAPIC200,G215HVN01,CF,608,AL5H1B1MXV,CaptureImage/CAPIT203_AL5H1B1MXV_15_56_2511151409.JPG,1682231,1121464,!,!,,,,2025-11-15 14:09:11,,,,,,95,74,,PI_Spot_NP,2025-11-15 10:58:00,,,,CCDImage\IP03\0044,,,AL5H1B1MXVC,15,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXV/A/20251115140911/,
365,2025-11-15 14:09:11,CAPIC200,G215HVN01,CF,608,AL5H1B1MXV,CaptureImage/CAPIT203_AL5H1B1MXV_16_57_2511151409.JPG,1595495,1136343,!,!,,,,2025-11-15 14:09:11,,,,,,95,30,,PI_Spot_NP,2025-11-15 10:58:00,,,,CCDImage\IP04\0014,,,AL5H1B1MXVC,16,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXV/A/20251115140911/,
366,2025-11-15 14:09:11,CAPIC200,G215HVN01,CF,608,AL5H1B1MXV,CaptureImage/CAPIT203_AL5H1B1MXV_17_59_2511151409.JPG,1569579,1196928,!,!,,,,2025-11-15 14:09:11,,,,,,95,24,,PI_Spot_NP,2025-11-15 10:58:00,,,,CCDImage\IP04\0016,,,AL5H1B1MXVC,17,2025-11-15 11:39:12,2025-11-15 11,http://10.97.139.98:1454//CAPIT203/CA0367/AL5H1B1MXV/A/20251115140911/,
